PartitionKey,RowKey,Timestamp,message,message@type
17809,1538778520069,2018-10-05T22:28:40.107Z,"[{""messageId"":518,""deviceId"":""rp1"",""temperature"":21.14321767739741,""humidity"":76.18476869167466}]",Edm.String
17809,1538778521085,2018-10-05T22:28:41.125Z,"[{""messageId"":429,""deviceId"":""rp3"",""temperature"":20.53384102488969,""humidity"":63.92557109781977}]",Edm.String
17809,1538778521101,2018-10-05T22:28:41.136Z,"[{""messageId"":464,""deviceId"":""rp2"",""temperature"":31.960120659785904,""humidity"":69.27780277160862}]",Edm.String
17809,1538778524983,2018-10-05T22:28:45.020Z,"[{""messageId"":519,""deviceId"":""rp1"",""temperature"":26.881767116149913,""humidity"":61.79119657299091}]",Edm.String
17809,1538778525981,2018-10-05T22:28:46.021Z,"[{""messageId"":430,""deviceId"":""rp3"",""temperature"":24.616908332269755,""humidity"":77.29430450436408}]",Edm.String
17809,1538778526043,2018-10-05T22:28:46.079Z,"[{""messageId"":465,""deviceId"":""rp2"",""temperature"":29.638697894024304,""humidity"":65.74370702436177}]",Edm.String
17809,1538778530344,2018-10-05T22:28:50.378Z,"[{""messageId"":520,""deviceId"":""rp1"",""temperature"":22.971787506223926,""humidity"":73.93860739733513}]",Edm.String
17809,1538778531119,2018-10-05T22:28:51.164Z,"[{""messageId"":431,""deviceId"":""rp3"",""temperature"":29.178512189552894,""humidity"":66.0177834913345}]",Edm.String
17809,1538778531213,2018-10-05T22:28:51.249Z,"[{""messageId"":466,""deviceId"":""rp2"",""temperature"":30.042495780036866,""humidity"":76.66230799095032}]",Edm.String
17809,1538778535125,2018-10-05T22:28:55.157Z,"[{""messageId"":521,""deviceId"":""rp1"",""temperature"":29.186323294680545,""humidity"":63.654283143973636}]",Edm.String
17809,1538778536085,2018-10-05T22:28:56.119Z,"[{""messageId"":432,""deviceId"":""rp3"",""temperature"":25.07148970236772,""humidity"":65.88968731384062}]",Edm.String
17809,1538778536178,2018-10-05T22:28:56.216Z,"[{""messageId"":467,""deviceId"":""rp2"",""temperature"":21.846674051006023,""humidity"":76.19482080870289}]",Edm.String
17809,1538778540294,2018-10-05T22:29:00.331Z,"[{""messageId"":522,""deviceId"":""rp1"",""temperature"":20.35594109314968,""humidity"":74.04621841025916}]",Edm.String
17809,1538778541336,2018-10-05T22:29:01.370Z,"[{""messageId"":468,""deviceId"":""rp2"",""temperature"":26.231984290764636,""humidity"":75.82355421388293}]",Edm.String
17809,1538778541414,2018-10-05T22:29:01.455Z,"[{""messageId"":433,""deviceId"":""rp3"",""temperature"":22.353880751923235,""humidity"":72.0947217107809}]",Edm.String
17809,1538778545041,2018-10-05T22:29:05.087Z,"[{""messageId"":523,""deviceId"":""rp1"",""temperature"":30.856201102077403,""humidity"":73.80127608307072}]",Edm.String
17809,1538778546087,2018-10-05T22:29:06.121Z,"[{""messageId"":469,""deviceId"":""rp2"",""temperature"":24.34077767846229,""humidity"":70.54061824588595}]",Edm.String
17809,1538778546149,2018-10-05T22:29:06.181Z,"[{""messageId"":434,""deviceId"":""rp3"",""temperature"":25.612361163085172,""humidity"":75.4458104755579}]",Edm.String
17809,1538778550225,2018-10-05T22:29:10.255Z,"[{""messageId"":524,""deviceId"":""rp1"",""temperature"":28.649020724855582,""humidity"":65.41266002607338}]",Edm.String
17809,1538778551038,2018-10-05T22:29:11.083Z,"[{""messageId"":435,""deviceId"":""rp3"",""temperature"":29.61357254117743,""humidity"":60.27791395657281}]",Edm.String
17809,1538778551069,2018-10-05T22:29:11.114Z,"[{""messageId"":470,""deviceId"":""rp2"",""temperature"":21.790338576566104,""humidity"":76.32694044332096}]",Edm.String
17809,1538778555158,2018-10-05T22:29:15.202Z,"[{""messageId"":525,""deviceId"":""rp1"",""temperature"":21.959048929359014,""humidity"":63.74723586475992}]",Edm.String
17809,1538778556186,2018-10-05T22:29:16.229Z,"[{""messageId"":436,""deviceId"":""rp3"",""temperature"":24.82013022668859,""humidity"":68.46567790940948}]",Edm.String
17809,1538778556202,2018-10-05T22:29:16.251Z,"[{""messageId"":471,""deviceId"":""rp2"",""temperature"":25.67276703384629,""humidity"":77.66384131368906}]",Edm.String
17809,1538778560197,2018-10-05T22:29:20.233Z,"[{""messageId"":526,""deviceId"":""rp1"",""temperature"":21.59282373338157,""humidity"":60.67976903178244}]",Edm.String
17809,1538778561129,2018-10-05T22:29:21.165Z,"[{""messageId"":437,""deviceId"":""rp3"",""temperature"":22.42709663360457,""humidity"":64.97090659404337}]",Edm.String
17809,1538778561238,2018-10-05T22:29:21.278Z,"[{""messageId"":472,""deviceId"":""rp2"",""temperature"":25.475928848923502,""humidity"":74.29998348296414}]",Edm.String
17809,1538778565179,2018-10-05T22:29:25.211Z,"[{""messageId"":527,""deviceId"":""rp1"",""temperature"":21.214414458685724,""humidity"":74.1606111544186}]",Edm.String
17809,1538778566117,2018-10-05T22:29:26.155Z,"[{""messageId"":438,""deviceId"":""rp3"",""temperature"":23.126639506094037,""humidity"":73.56654762283439}]",Edm.String
17809,1538778566226,2018-10-05T22:29:26.264Z,"[{""messageId"":473,""deviceId"":""rp2"",""temperature"":23.423829203364953,""humidity"":77.11424692836201}]",Edm.String
17809,1538778570133,2018-10-05T22:29:30.168Z,"[{""messageId"":528,""deviceId"":""rp1"",""temperature"":20.56997465906669,""humidity"":60.202541117589725}]",Edm.String
17809,1538778571045,2018-10-05T22:29:31.092Z,"[{""messageId"":439,""deviceId"":""rp3"",""temperature"":31.034105863957993,""humidity"":65.72382792633279}]",Edm.String
17809,1538778571170,2018-10-05T22:29:31.209Z,"[{""messageId"":474,""deviceId"":""rp2"",""temperature"":25.569889264389122,""humidity"":74.91077348189755}]",Edm.String
17809,1538778575093,2018-10-05T22:29:35.133Z,"[{""messageId"":529,""deviceId"":""rp1"",""temperature"":29.534426161229714,""humidity"":68.03984429951524}]",Edm.String
17809,1538778576110,2018-10-05T22:29:36.149Z,"[{""messageId"":475,""deviceId"":""rp2"",""temperature"":22.809731679964546,""humidity"":61.431224307620795}]",Edm.String
17809,1538778576157,2018-10-05T22:29:36.189Z,"[{""messageId"":440,""deviceId"":""rp3"",""temperature"":22.546488535004745,""humidity"":64.29891926040264}]",Edm.String
17809,1538778580047,2018-10-05T22:29:40.088Z,"[{""messageId"":530,""deviceId"":""rp1"",""temperature"":28.06752754108136,""humidity"":66.44883704050983}]",Edm.String
17809,1538778581100,2018-10-05T22:29:41.133Z,"[{""messageId"":441,""deviceId"":""rp3"",""temperature"":30.2538872865191,""humidity"":72.93669720841129}]",Edm.String
17809,1538778581194,2018-10-05T22:29:41.234Z,"[{""messageId"":476,""deviceId"":""rp2"",""temperature"":23.783395544336397,""humidity"":70.61025999124456}]",Edm.String
17809,1538778585096,2018-10-05T22:29:45.134Z,"[{""messageId"":531,""deviceId"":""rp1"",""temperature"":23.98822547775876,""humidity"":71.94871747416413}]",Edm.String
17809,1538778586002,2018-10-05T22:29:46.035Z,"[{""messageId"":442,""deviceId"":""rp3"",""temperature"":31.419190693959244,""humidity"":78.62897766602592}]",Edm.String
17809,1538778586143,2018-10-05T22:29:46.174Z,"[{""messageId"":477,""deviceId"":""rp2"",""temperature"":29.012490446804723,""humidity"":75.55512368075003}]",Edm.String
17809,1538778590019,2018-10-05T22:29:50.055Z,"[{""messageId"":532,""deviceId"":""rp1"",""temperature"":25.734534763307735,""humidity"":71.57477225492104}]",Edm.String
17809,1538778591140,2018-10-05T22:29:51.173Z,"[{""messageId"":443,""deviceId"":""rp3"",""temperature"":21.486120728446693,""humidity"":76.64968210831337}]",Edm.String
17809,1538778591280,2018-10-05T22:29:51.311Z,"[{""messageId"":478,""deviceId"":""rp2"",""temperature"":21.94414253149869,""humidity"":61.87702308902972}]",Edm.String
17809,1538778595171,2018-10-05T22:29:55.215Z,"[{""messageId"":533,""deviceId"":""rp1"",""temperature"":28.075188544028293,""humidity"":60.68717573788016}]",Edm.String
17809,1538778596090,2018-10-05T22:29:56.125Z,"[{""messageId"":444,""deviceId"":""rp3"",""temperature"":21.061362250460196,""humidity"":68.44850589967496}]",Edm.String
17809,1538778596247,2018-10-05T22:29:56.280Z,"[{""messageId"":479,""deviceId"":""rp2"",""temperature"":31.095725840498314,""humidity"":79.21756596495753}]",Edm.String
17809,1538778600148,2018-10-05T22:30:00.180Z,"[{""messageId"":534,""deviceId"":""rp1"",""temperature"":28.466357211136184,""humidity"":76.09569827099136}]",Edm.String
17809,1538778601003,2018-10-05T22:30:01.048Z,"[{""messageId"":445,""deviceId"":""rp3"",""temperature"":25.96945169202164,""humidity"":70.54153018947409}]",Edm.String
17809,1538778601206,2018-10-05T22:30:01.234Z,"[{""messageId"":480,""deviceId"":""rp2"",""temperature"":25.61669509459327,""humidity"":66.0687799233037}]",Edm.String
17809,1538778605144,2018-10-05T22:30:05.184Z,"[{""messageId"":535,""deviceId"":""rp1"",""temperature"":30.065138840465842,""humidity"":79.94736360609227}]",Edm.String
17809,1538778605952,2018-10-05T22:30:05.980Z,"[{""messageId"":446,""deviceId"":""rp3"",""temperature"":24.117854435647367,""humidity"":79.48699557867556}]",Edm.String
17809,1538778606170,2018-10-05T22:30:06.205Z,"[{""messageId"":481,""deviceId"":""rp2"",""temperature"":27.510014246099193,""humidity"":61.718954843418345}]",Edm.String
17809,1538778610077,2018-10-05T22:30:10.108Z,"[{""messageId"":536,""deviceId"":""rp1"",""temperature"":26.86100153316044,""humidity"":76.70665746136652}]",Edm.String
17809,1538778611059,2018-10-05T22:30:11.100Z,"[{""messageId"":447,""deviceId"":""rp3"",""temperature"":28.343003601291336,""humidity"":62.403109944242374}]",Edm.String
17809,1538778611122,2018-10-05T22:30:11.154Z,"[{""messageId"":482,""deviceId"":""rp2"",""temperature"":30.86499071396332,""humidity"":69.80224503921121}]",Edm.String
17809,1538778615002,2018-10-05T22:30:15.034Z,"[{""messageId"":537,""deviceId"":""rp1"",""temperature"":28.409137408934953,""humidity"":71.81900715052618}]",Edm.String
17809,1538778615982,2018-10-05T22:30:16.019Z,"[{""messageId"":448,""deviceId"":""rp3"",""temperature"":20.926534857954277,""humidity"":76.836023898572}]",Edm.String
17809,1538778616045,2018-10-05T22:30:16.082Z,"[{""messageId"":483,""deviceId"":""rp2"",""temperature"":29.22407916168943,""humidity"":62.755484692417916}]",Edm.String
17809,1538778620389,2018-10-05T22:30:20.425Z,"[{""messageId"":538,""deviceId"":""rp1"",""temperature"":29.679218105100503,""humidity"":64.37321138368834}]",Edm.String
17809,1538778621093,2018-10-05T22:30:21.128Z,"[{""messageId"":449,""deviceId"":""rp3"",""temperature"":20.77503753844116,""humidity"":72.53992110978137}]",Edm.String
17809,1538778621409,2018-10-05T22:30:21.440Z,"[{""messageId"":484,""deviceId"":""rp2"",""temperature"":24.13328320382241,""humidity"":69.48745249542}]",Edm.String
17809,1538778625162,2018-10-05T22:30:25.204Z,"[{""messageId"":539,""deviceId"":""rp1"",""temperature"":22.604709268692485,""humidity"":69.80190770374249}]",Edm.String
17809,1538778626107,2018-10-05T22:30:26.139Z,"[{""messageId"":450,""deviceId"":""rp3"",""temperature"":26.36696661124793,""humidity"":65.5351713168434}]",Edm.String
17809,1538778626201,2018-10-05T22:30:26.239Z,"[{""messageId"":485,""deviceId"":""rp2"",""temperature"":20.652164494811807,""humidity"":64.58258992337241}]",Edm.String
17809,1538778630331,2018-10-05T22:30:30.370Z,"[{""messageId"":540,""deviceId"":""rp1"",""temperature"":20.05634471180402,""humidity"":69.13053633116732}]",Edm.String
17809,1538778631035,2018-10-05T22:30:31.061Z,"[{""messageId"":451,""deviceId"":""rp3"",""temperature"":26.68297037060642,""humidity"":71.0746055219584}]",Edm.String
17809,1538778631177,2018-10-05T22:30:31.207Z,"[{""messageId"":486,""deviceId"":""rp2"",""temperature"":25.472023132895053,""humidity"":68.45649470771568}]",Edm.String
17809,1538778635056,2018-10-05T22:30:35.098Z,"[{""messageId"":541,""deviceId"":""rp1"",""temperature"":20.741169972737563,""humidity"":66.44240041356497}]",Edm.String
17809,1538778636110,2018-10-05T22:30:36.147Z,"[{""messageId"":487,""deviceId"":""rp2"",""temperature"":28.528531142079473,""humidity"":64.43387026281687}]",Edm.String
17809,1538778636173,2018-10-05T22:30:36.204Z,"[{""messageId"":452,""deviceId"":""rp3"",""temperature"":31.475205242294262,""humidity"":72.94692221733322}]",Edm.String
17809,1538778640021,2018-10-05T22:30:40.053Z,"[{""messageId"":542,""deviceId"":""rp1"",""temperature"":25.086402709321263,""humidity"":64.63377974492778}]",Edm.String
17809,1538778641038,2018-10-05T22:30:41.081Z,"[{""messageId"":488,""deviceId"":""rp2"",""temperature"":21.139462215882432,""humidity"":70.0532878318258}]",Edm.String
17809,1538778641101,2018-10-05T22:30:41.144Z,"[{""messageId"":453,""deviceId"":""rp3"",""temperature"":24.29678837928089,""humidity"":79.69472368266493}]",Edm.String
17809,1538778645169,2018-10-05T22:30:45.199Z,"[{""messageId"":543,""deviceId"":""rp1"",""temperature"":26.635102040085663,""humidity"":60.36986411844527}]",Edm.String
17809,1538778646021,2018-10-05T22:30:46.062Z,"[{""messageId"":454,""deviceId"":""rp3"",""temperature"":21.166591750082315,""humidity"":67.60268479391314}]",Edm.String
17809,1538778646229,2018-10-05T22:30:46.257Z,"[{""messageId"":489,""deviceId"":""rp2"",""temperature"":29.62913758277308,""humidity"":64.39407900142422}]",Edm.String
17809,1538778650130,2018-10-05T22:30:50.160Z,"[{""messageId"":544,""deviceId"":""rp1"",""temperature"":30.095407016026925,""humidity"":79.24851176535365}]",Edm.String
17809,1538778651167,2018-10-05T22:30:51.202Z,"[{""messageId"":455,""deviceId"":""rp3"",""temperature"":28.54842215378961,""humidity"":60.57605440999507}]",Edm.String
17809,1538778655058,2018-10-05T22:30:55.091Z,"[{""messageId"":545,""deviceId"":""rp1"",""temperature"":29.69598475441457,""humidity"":73.11182697789016}]",Edm.String
17809,1538778656091,2018-10-05T22:30:56.122Z,"[{""messageId"":456,""deviceId"":""rp3"",""temperature"":26.262401756303802,""humidity"":62.811541943613264}]",Edm.String
17809,1538778656106,2018-10-05T22:30:56.143Z,"[{""messageId"":491,""deviceId"":""rp2"",""temperature"":24.68018592658765,""humidity"":72.60768804105993}]",Edm.String
17809,1538778660190,2018-10-05T22:31:00.226Z,"[{""messageId"":546,""deviceId"":""rp1"",""temperature"":23.666172119110225,""humidity"":72.05049382283124}]",Edm.String
17809,1538778661050,2018-10-05T22:31:01.090Z,"[{""messageId"":492,""deviceId"":""rp2"",""temperature"":26.898361512364524,""humidity"":60.43927332422171}]",Edm.String
17809,1538778661207,2018-10-05T22:31:01.242Z,"[{""messageId"":457,""deviceId"":""rp3"",""temperature"":26.964109420709498,""humidity"":69.16889114609775}]",Edm.String
17809,1538778665207,2018-10-05T22:31:05.235Z,"[{""messageId"":547,""deviceId"":""rp1"",""temperature"":25.198579102601656,""humidity"":64.96153791487696}]",Edm.String
17809,1538778665936,2018-10-05T22:31:05.965Z,"[{""messageId"":458,""deviceId"":""rp3"",""temperature"":22.10721127453544,""humidity"":77.20605162678203}]",Edm.String
17809,1538778666157,2018-10-05T22:31:06.205Z,"[{""messageId"":493,""deviceId"":""rp2"",""temperature"":28.336502964042204,""humidity"":70.880338590906}]",Edm.String
17809,1538778670289,2018-10-05T22:31:10.320Z,"[{""messageId"":548,""deviceId"":""rp1"",""temperature"":25.09240084012429,""humidity"":79.40779575228868}]",Edm.String
17809,1538778671028,2018-10-05T22:31:11.065Z,"[{""messageId"":459,""deviceId"":""rp3"",""temperature"":27.086104663644683,""humidity"":62.30923032209925}]",Edm.String
17809,1538778671342,2018-10-05T22:31:11.383Z,"[{""messageId"":494,""deviceId"":""rp2"",""temperature"":30.989469410459048,""humidity"":73.81841795535604}]",Edm.String
17809,1538778675081,2018-10-05T22:31:15.108Z,"[{""messageId"":549,""deviceId"":""rp1"",""temperature"":22.279015247358668,""humidity"":79.1813110552511}]",Edm.String
17809,1538778676097,2018-10-05T22:31:16.132Z,"[{""messageId"":495,""deviceId"":""rp2"",""temperature"":20.177566194704077,""humidity"":66.8390753437844}]",Edm.String
17809,1538778676175,2018-10-05T22:31:16.210Z,"[{""messageId"":460,""deviceId"":""rp3"",""temperature"":28.621749211683188,""humidity"":64.2396000213483}]",Edm.String
17809,1538778680191,2018-10-05T22:31:20.230Z,"[{""messageId"":550,""deviceId"":""rp1"",""temperature"":25.305451178379368,""humidity"":62.94714652176633}]",Edm.String
17809,1538778681324,2018-10-05T22:31:21.351Z,"[{""messageId"":461,""deviceId"":""rp3"",""temperature"":20.426810121214643,""humidity"":66.77741970760385}]",Edm.String
17809,1538778681482,2018-10-05T22:31:21.524Z,"[{""messageId"":496,""deviceId"":""rp2"",""temperature"":23.672565651607297,""humidity"":60.833919438788975}]",Edm.String
17809,1538778685039,2018-10-05T22:31:25.067Z,"[{""messageId"":551,""deviceId"":""rp1"",""temperature"":23.890632609021374,""humidity"":65.27871897777749}]",Edm.String
17809,1538778686244,2018-10-05T22:31:26.285Z,"[{""messageId"":462,""deviceId"":""rp3"",""temperature"":23.19449424512234,""humidity"":68.93886711484473}]",Edm.String
17809,1538778686259,2018-10-05T22:31:26.294Z,"[{""messageId"":497,""deviceId"":""rp2"",""temperature"":27.531251997428694,""humidity"":78.67606298430667}]",Edm.String
17809,1538778690171,2018-10-05T22:31:30.207Z,"[{""messageId"":552,""deviceId"":""rp1"",""temperature"":24.460087337811107,""humidity"":75.54229014342938}]",Edm.String
17809,1538778691153,2018-10-05T22:31:31.179Z,"[{""messageId"":463,""deviceId"":""rp3"",""temperature"":20.623104902061474,""humidity"":61.18715178504392}]",Edm.String
17809,1538778691230,2018-10-05T22:31:31.259Z,"[{""messageId"":498,""deviceId"":""rp2"",""temperature"":31.255484955602356,""humidity"":61.34844708520025}]",Edm.String
17809,1538778695109,2018-10-05T22:31:35.155Z,"[{""messageId"":553,""deviceId"":""rp1"",""temperature"":21.499255102537454,""humidity"":68.62188303238419}]",Edm.String
17809,1538778696088,2018-10-05T22:31:36.127Z,"[{""messageId"":464,""deviceId"":""rp3"",""temperature"":31.533767726273595,""humidity"":79.976443559122}]",Edm.String
17809,1538778696200,2018-10-05T22:31:36.237Z,"[{""messageId"":499,""deviceId"":""rp2"",""temperature"":25.40134741596333,""humidity"":79.69060566777318}]",Edm.String
17809,1538778700095,2018-10-05T22:31:40.131Z,"[{""messageId"":554,""deviceId"":""rp1"",""temperature"":21.868984151677324,""humidity"":69.54259522818947}]",Edm.String
17809,1538778701117,2018-10-05T22:31:41.159Z,"[{""messageId"":500,""deviceId"":""rp2"",""temperature"":28.239600528872145,""humidity"":69.48382803624516}]",Edm.String
17809,1538778701211,2018-10-05T22:31:41.239Z,"[{""messageId"":465,""deviceId"":""rp3"",""temperature"":24.921647118390442,""humidity"":72.10235136040461}]",Edm.String
17809,1538778705034,2018-10-05T22:31:45.065Z,"[{""messageId"":555,""deviceId"":""rp1"",""temperature"":21.612282813506948,""humidity"":75.28304728593157}]",Edm.String
17809,1538778706125,2018-10-05T22:31:46.160Z,"[{""messageId"":466,""deviceId"":""rp3"",""temperature"":20.611738202012113,""humidity"":65.66536706250973}]",Edm.String
17809,1538778706267,2018-10-05T22:31:46.301Z,"[{""messageId"":501,""deviceId"":""rp2"",""temperature"":21.33274979895991,""humidity"":67.40918638926081}]",Edm.String
17809,1538778710188,2018-10-05T22:31:50.218Z,"[{""messageId"":556,""deviceId"":""rp1"",""temperature"":27.096479881074664,""humidity"":70.6797406288625}]",Edm.String
17809,1538778711037,2018-10-05T22:31:51.061Z,"[{""messageId"":467,""deviceId"":""rp3"",""temperature"":20.97694132124907,""humidity"":74.14435071133632}]",Edm.String
17809,1538778711226,2018-10-05T22:31:51.257Z,"[{""messageId"":502,""deviceId"":""rp2"",""temperature"":28.041329476658984,""humidity"":62.30409319675171}]",Edm.String
17809,1538778715095,2018-10-05T22:31:55.126Z,"[{""messageId"":557,""deviceId"":""rp1"",""temperature"":27.98988624727681,""humidity"":75.25203366190527}]",Edm.String
17809,1538778716160,2018-10-05T22:31:56.187Z,"[{""messageId"":468,""deviceId"":""rp3"",""temperature"":26.482264976649954,""humidity"":73.5382034364294}]",Edm.String
17809,1538778716176,2018-10-05T22:31:56.221Z,"[{""messageId"":503,""deviceId"":""rp2"",""temperature"":28.53932892974408,""humidity"":65.39494783323673}]",Edm.String
17809,1538778720076,2018-10-05T22:32:00.113Z,"[{""messageId"":558,""deviceId"":""rp1"",""temperature"":25.996831905655895,""humidity"":61.22649081023031}]",Edm.String
17809,1538778721077,2018-10-05T22:32:01.115Z,"[{""messageId"":469,""deviceId"":""rp3"",""temperature"":31.54947511277371,""humidity"":65.21411812599679}]",Edm.String
17809,1538778721108,2018-10-05T22:32:01.142Z,"[{""messageId"":504,""deviceId"":""rp2"",""temperature"":29.287366595354293,""humidity"":61.80632011621952}]",Edm.String
17809,1538778725031,2018-10-05T22:32:05.065Z,"[{""messageId"":559,""deviceId"":""rp1"",""temperature"":21.75465455026519,""humidity"":60.788425566527195}]",Edm.String
17809,1538778726047,2018-10-05T22:32:06.087Z,"[{""messageId"":505,""deviceId"":""rp2"",""temperature"":28.033546933954774,""humidity"":77.91073331008147}]",Edm.String
17809,1538778726172,2018-10-05T22:32:06.286Z,"[{""messageId"":470,""deviceId"":""rp3"",""temperature"":28.298115200806794,""humidity"":65.78049769098247}]",Edm.String
17809,1538778730146,2018-10-05T22:32:10.183Z,"[{""messageId"":560,""deviceId"":""rp1"",""temperature"":20.624076630574105,""humidity"":63.288616180973776}]",Edm.String
17809,1538778731127,2018-10-05T22:32:11.152Z,"[{""messageId"":471,""deviceId"":""rp3"",""temperature"":24.279775249597424,""humidity"":68.38918154944454}]",Edm.String
17809,1538778731205,2018-10-05T22:32:11.238Z,"[{""messageId"":506,""deviceId"":""rp2"",""temperature"":28.236406325914515,""humidity"":68.18393666386334}]",Edm.String
17809,1538778735081,2018-10-05T22:32:15.120Z,"[{""messageId"":561,""deviceId"":""rp1"",""temperature"":20.674946194004967,""humidity"":61.088411661320016}]",Edm.String
17809,1538778736009,2018-10-05T22:32:16.043Z,"[{""messageId"":472,""deviceId"":""rp3"",""temperature"":29.015586913352962,""humidity"":70.53129298352965}]",Edm.String
17809,1538778736119,2018-10-05T22:32:16.153Z,"[{""messageId"":507,""deviceId"":""rp2"",""temperature"":21.07789815699892,""humidity"":62.371575170182396}]",Edm.String
17809,1538778740229,2018-10-05T22:32:20.268Z,"[{""messageId"":562,""deviceId"":""rp1"",""temperature"":27.516189413588954,""humidity"":65.72944192841565}]",Edm.String
17809,1538778741152,2018-10-05T22:32:21.183Z,"[{""messageId"":473,""deviceId"":""rp3"",""temperature"":30.86815884166955,""humidity"":68.22060047733437}]",Edm.String
17809,1538778741261,2018-10-05T22:32:21.304Z,"[{""messageId"":508,""deviceId"":""rp2"",""temperature"":23.03887888611563,""humidity"":62.68267045939399}]",Edm.String
17809,1538778745111,2018-10-05T22:32:25.150Z,"[{""messageId"":563,""deviceId"":""rp1"",""temperature"":26.819813348156597,""humidity"":79.16440950361091}]",Edm.String
17809,1538778746139,2018-10-05T22:32:26.172Z,"[{""messageId"":474,""deviceId"":""rp3"",""temperature"":25.6918055455008,""humidity"":76.93145309089965}]",Edm.String
17809,1538778750037,2018-10-05T22:32:30.066Z,"[{""messageId"":564,""deviceId"":""rp1"",""temperature"":24.52383175296078,""humidity"":62.60949436862969}]",Edm.String
17809,1538778751046,2018-10-05T22:32:31.075Z,"[{""messageId"":475,""deviceId"":""rp3"",""temperature"":29.438809371576244,""humidity"":68.8789303898069}]",Edm.String
17809,1538778751093,2018-10-05T22:32:31.131Z,"[{""messageId"":510,""deviceId"":""rp2"",""temperature"":31.373461079548576,""humidity"":79.63681919712303}]",Edm.String
17809,1538778755199,2018-10-05T22:32:35.233Z,"[{""messageId"":565,""deviceId"":""rp1"",""temperature"":27.86737294824736,""humidity"":72.04174349588983}]",Edm.String
17809,1538778756069,2018-10-05T22:32:36.102Z,"[{""messageId"":511,""deviceId"":""rp2"",""temperature"":21.1913291267519,""humidity"":64.54117629331066}]",Edm.String
17809,1538778756194,2018-10-05T22:32:36.221Z,"[{""messageId"":476,""deviceId"":""rp3"",""temperature"":29.952837111419615,""humidity"":73.97409034251677}]",Edm.String
17809,1538778760154,2018-10-05T22:32:40.188Z,"[{""messageId"":566,""deviceId"":""rp1"",""temperature"":23.008570073921895,""humidity"":76.93780589109949}]",Edm.String
17809,1538778761113,2018-10-05T22:32:41.151Z,"[{""messageId"":477,""deviceId"":""rp3"",""temperature"":21.14731796748719,""humidity"":68.35751586140697}]",Edm.String
17809,1538778761191,2018-10-05T22:32:41.216Z,"[{""messageId"":512,""deviceId"":""rp2"",""temperature"":23.20061954208714,""humidity"":67.74386345661377}]",Edm.String
17809,1538778765107,2018-10-05T22:32:45.132Z,"[{""messageId"":567,""deviceId"":""rp1"",""temperature"":31.021335198147337,""humidity"":79.5735653462607}]",Edm.String
17809,1538778766042,2018-10-05T22:32:46.075Z,"[{""messageId"":478,""deviceId"":""rp3"",""temperature"":27.75119174012066,""humidity"":65.19607410783308}]",Edm.String
17809,1538778766340,2018-10-05T22:32:46.371Z,"[{""messageId"":513,""deviceId"":""rp2"",""temperature"":20.17786376479301,""humidity"":75.93028686097423}]",Edm.String
17809,1538778770052,2018-10-05T22:32:50.087Z,"[{""messageId"":568,""deviceId"":""rp1"",""temperature"":27.415623961271876,""humidity"":63.498992841923254}]",Edm.String
17809,1538778771100,2018-10-05T22:32:51.131Z,"[{""messageId"":514,""deviceId"":""rp2"",""temperature"":30.44452103872976,""humidity"":62.923968829620975}]",Edm.String
17809,1538778771194,2018-10-05T22:32:51.219Z,"[{""messageId"":479,""deviceId"":""rp3"",""temperature"":24.32451633140256,""humidity"":76.37026981668558}]",Edm.String
17809,1538778775379,2018-10-05T22:32:55.411Z,"[{""messageId"":569,""deviceId"":""rp1"",""temperature"":30.8726142496222,""humidity"":69.33297041843471}]",Edm.String
17809,1538778776113,2018-10-05T22:32:56.142Z,"[{""messageId"":480,""deviceId"":""rp3"",""temperature"":29.761697500826664,""humidity"":69.2917599502153}]",Edm.String
17809,1538778776238,2018-10-05T22:32:56.267Z,"[{""messageId"":515,""deviceId"":""rp2"",""temperature"":27.054913470926305,""humidity"":60.26269252453952}]",Edm.String
17809,1538778780124,2018-10-05T22:33:00.154Z,"[{""messageId"":570,""deviceId"":""rp1"",""temperature"":28.00231994023149,""humidity"":76.49819180832937}]",Edm.String
17809,1538778781160,2018-10-05T22:33:01.194Z,"[{""messageId"":516,""deviceId"":""rp2"",""temperature"":26.764611457983225,""humidity"":73.26400251442271}]",Edm.String
17809,1538778781222,2018-10-05T22:33:01.258Z,"[{""messageId"":481,""deviceId"":""rp3"",""temperature"":22.11063093521289,""humidity"":69.57484003346973}]",Edm.String
17809,1538778785078,2018-10-05T22:33:05.115Z,"[{""messageId"":571,""deviceId"":""rp1"",""temperature"":22.53455552319451,""humidity"":77.77878028887804}]",Edm.String
17809,1538778786100,2018-10-05T22:33:06.139Z,"[{""messageId"":517,""deviceId"":""rp2"",""temperature"":31.914308037511315,""humidity"":79.73629262383899}]",Edm.String
17809,1538778786189,2018-10-05T22:33:06.215Z,"[{""messageId"":482,""deviceId"":""rp3"",""temperature"":20.63059813889444,""humidity"":64.49799643736503}]",Edm.String
17809,1538778789996,2018-10-05T22:33:10.026Z,"[{""messageId"":572,""deviceId"":""rp1"",""temperature"":26.096436290828322,""humidity"":77.44139935797017}]",Edm.String
17809,1538778791071,2018-10-05T22:33:11.104Z,"[{""messageId"":483,""deviceId"":""rp3"",""temperature"":26.80183913547816,""humidity"":64.32333115713405}]",Edm.String
